algorithm,CUT,criterion,Size,Length,MutationScore,Coverage,Covered_Goals,Total_Goals,Total_Time,BranchCoverage,BZUTestExecutionTime
NSGAII,org.apache.commons.lang3.ClassUtils,BRANCH;BZU_TIME;BZU_LENGTH,80,163,0.617977528,0.941102757,221,268,613300,0.823308271,13
NSGAII,org.apache.commons.lang3.ArrayUtils,BRANCH;BZU_TIME;BZU_LENGTH,293,646,0.523278371,0.925193465,914,1165,643314,0.784178848,14
NSGAII,org.apache.commons.lang3.text.StrBuilder,BRANCH;BZU_TIME;BZU_LENGTH,240,706,0.356309835,0.99434069,581,591,676276,0.983022071,80
NSGAII,org.apache.commons.lang3.time.DateUtils,BRANCH;BZU_TIME;BZU_LENGTH,109,295,0.452154858,0.995525727,296,300,695986,0.986577181,20
NSGAII,org.apache.commons.lang3.BooleanUtils,BRANCH;BZU_TIME;BZU_LENGTH,118,194,0.709576138,0.974842767,249,267,613779,0.932075472,11
NSGAII,org.apache.commons.lang3.Conversion,BRANCH;BZU_TIME;BZU_LENGTH,238,442,0.239813536,0.932809773,615,766,632027,0.802356021,18
NSGAII,org.apache.commons.math3.linear.RectangularCholeskyDecomposition,BRANCH;BZU_TIME;BZU_LENGTH,6,30,0.496855346,1,33,33,6329,1,6
NSGAII,org.apache.commons.math3.analysis.interpolation.TricubicSplineInterpolatingFunction,BRANCH;BZU_TIME;BZU_LENGTH,20,96,0.126614987,0.945833333,69,82,613900,0.8375,11
NSGAII,org.apache.commons.math3.optim.nonlinear.scalar.noderiv.AbstractSimplex,BRANCH;BZU_TIME;BZU_LENGTH,21,109,0.296296296,0.994350282,60,61,611098,0.983050847,24
NSGAII,org.apache.commons.math3.linear.MatrixUtils,BRANCH;BZU_TIME;BZU_LENGTH,51,197,0.280405405,0.962264151,143,161,630847,0.886792453,44
NSGAII,org.apache.commons.math3.dfp.DfpDec,BRANCH;BZU_TIME;BZU_LENGTH,8,10,0,0.685990338,10,140,602915,0.057971014,7
NSGAII,org.apache.commons.math3.distribution.fitting.MultivariateNormalMixtureExpectationMaximization,BRANCH;BZU_TIME;BZU_LENGTH,13,55,0.278169014,0.949494949,58,68,608294,0.848484848,5
NSGAII,org.apache.commons.math3.analysis.FunctionUtils,BRANCH;BZU_TIME;BZU_LENGTH,12,43,0.140740741,0.743099788,38,159,608890,0.229299363,11
NSGAII,org.apache.commons.math3.optim.univariate.BrentOptimizer,BRANCH;BZU_TIME;BZU_LENGTH,3,26,0,0.697777778,9,77,604257,0.093333333,3
NSGAII,org.apache.commons.math3.linear.SchurTransformer,BRANCH;BZU_TIME;BZU_LENGTH,8,46,0.189285714,0.974637681,87,94,619503,0.923913043,65
NSGAII,com.google.common.math.BigIntegerMath,BRANCH;BZU_TIME;BZU_LENGTH,35,108,0.568848758,0.98245614,128,135,627736,0.947368421,28
NSGAII,com.google.common.cache.CacheBuilderSpec,BRANCH;BZU_TIME;BZU_LENGTH,57,219,0.383631714,0.992907801,139,143,617822,0.971631206,6
NSGAII,com.google.common.util.concurrent.Monitor,BRANCH;BZU_TIME;BZU_LENGTH,13,34,0.010204082,0.701570681,22,193,603875,0.104712042,5
NSGAII,com.google.common.base.Utf8,BRANCH;BZU_TIME;BZU_LENGTH,19,69,0.368770764,0.936507937,53,65,605544,0.80952381,6
NSGAII,org.jdom2.output.SAXOutputter,BRANCH;BZU_TIME;BZU_LENGTH,53,171,0.494845361,0.992592593,90,92,613021,0.977777778,11
NSGAII,org.jdom2.output.XMLOutputter,BRANCH;BZU_TIME;BZU_LENGTH,30,107,0.823529412,0.983870968,61,64,609314,0.951612903,7
NSGAII,org.jdom2.Verifier,BRANCH;BZU_TIME;BZU_LENGTH,80,131,0.473684211,0.948255114,236,279,616983,0.844765343,12
NSGAII,org.joda.time.format.PeriodFormatterBuilder,BRANCH;BZU_TIME;BZU_LENGTH,113,727,0.409404389,0.983880253,554,581,671752,0.953367876,183
NSGAII,org.joda.time.base.BasePeriod,BRANCH;BZU_TIME;BZU_LENGTH,29,112,0.335526316,0.987341772,78,81,615572,0.962025316,11
NSGAII,org.joda.time.chrono.BasicMonthOfYearDateTimeField,BRANCH;BZU_TIME;BZU_LENGTH,21,71,0.721189591,0.984126984,62,65,612760,0.952380952,10
NSGAII,JSci.maths.symbolic.SimpleCharStream,BRANCH;BZU_TIME;BZU_LENGTH,37,84,0.082822086,1,86,86,354940,1,14
NSGAII,JSci.maths.SpecialMath,BRANCH;BZU_TIME;BZU_LENGTH,39,107,0.321173104,0.955782313,171,198,611062,0.862244898,3
NSGAII,JSci.maths.LinearMath,BRANCH;BZU_TIME;BZU_LENGTH,24,149,0.285823755,0.987277354,254,264,629615,0.961832061,129
NSGAII,org.tartarus.snowball.ext.turkishStemmer,BRANCH;BZU_TIME;BZU_LENGTH,35,83,0.173513182,0.886511025,341,516,615578,0.659533074,78
NSGAII,org.tartarus.snowball.ext.italianStemmer,BRANCH;BZU_TIME;BZU_LENGTH,27,66,0.205329154,0.887426901,152,230,607622,0.657894737,37
NSGAII,org.tartarus.snowball.ext.englishStemmer,BRANCH;BZU_TIME;BZU_LENGTH,42,106,0.149681529,0.940229885,240,292,609476,0.820689655,23
NSGAII,gnu.trove.decorator.TDoubleShortMapDecorator,BRANCH;BZU_TIME;BZU_LENGTH,18,85,0.385321101,0.909090909,58,79,605227,0.727272727,14
NSGAII,gnu.trove.decorator.TShortByteMapDecorator,BRANCH;BZU_TIME;BZU_LENGTH,18,75,0.380165289,0.913419913,58,79,608312,0.727272727,5
NSGAII,gnu.trove.impl.hash.TCharHash,BRANCH;BZU_TIME;BZU_LENGTH,14,74,0.316789863,0.983333333,59,62,616123,0.95,5
NSGAII,gnu.trove.impl.hash.TFloatCharHash,BRANCH;BZU_TIME;BZU_LENGTH,16,79,0.271986971,0.888888889,60,89,618654,0.666666667,5
NSGAII,gnu.trove.impl.hash.TFloatDoubleHash,BRANCH;BZU_TIME;BZU_LENGTH,16,87,0.274573517,0.888888889,60,89,613542,0.666666667,8
NSGAII,org.znerd.xmlenc.XMLChecker,BRANCH;BZU_TIME;BZU_LENGTH,26,47,0.10392482,0.783182193,426,1215,617235,0.349546579,9
NSGAII,org.znerd.xmlenc.XMLEncoder,BRANCH;BZU_TIME;BZU_LENGTH,50,159,0.628841608,0.976190476,171,184,608133,0.928571429,6
NSGAII,com.ib.client.ExecutionFilter,BRANCH;BZU_TIME;BZU_LENGTH,9,29,0.371428571,1,22,22,5887,1,1
NSGAII,com.ib.client.OrderState,BRANCH;BZU_TIME;BZU_LENGTH,10,35,0.477777778,1,24,24,5219,1,0
NSGAII,com.ib.client.ComboLeg,BRANCH;BZU_TIME;BZU_LENGTH,10,31,0.585858586,1,23,23,5874,1,2
NSGAII,org.apache.commons.cli.HelpFormatter,BRANCH;BZU_TIME;BZU_LENGTH,33,111,0.191919192,0.974537037,135,146,692056,0.923611111,130
NSGAII,org.apache.commons.cli.Option,BRANCH;BZU_TIME;BZU_LENGTH,47,120,0.707509881,1,100,100,24969,1,3
NSGAII,org.apache.commons.collections4.list.TreeList,BRANCH;BZU_TIME;BZU_LENGTH,31,175,0.356282272,0.98325723,210,221,611128,0.949771689,20
NSGAII,org.apache.commons.collections4.sequence.SequencesComparator,BRANCH;BZU_TIME;BZU_LENGTH,5,54,0.241463415,0.988764045,88,91,608447,0.966292135,8
NSGAII,org.apache.commons.lang3.ClassUtils,BRANCH;BZU_TIME;BZU_LENGTH,80,154,0.590690209,0.93358396,215,268,613263,0.80075188,13
NSGAII,org.apache.commons.lang3.ArrayUtils,BRANCH;BZU_TIME;BZU_LENGTH,317,678,0.543161979,0.940384064,962,1165,645203,0.825451419,100
NSGAII,org.apache.commons.lang3.text.StrBuilder,BRANCH;BZU_TIME;BZU_LENGTH,243,713,0.345691906,0.993774759,580,591,679346,0.981324278,71
NSGAII,org.apache.commons.lang3.time.DateUtils,BRANCH;BZU_TIME;BZU_LENGTH,111,256,0.430971512,0.996644295,297,300,661135,0.989932886,20
NSGAII,org.apache.commons.lang3.BooleanUtils,BRANCH;BZU_TIME;BZU_LENGTH,117,199,0.701726845,0.961006289,240,267,613128,0.898113208,11
NSGAII,org.apache.commons.lang3.Conversion,BRANCH;BZU_TIME;BZU_LENGTH,223,397,0.254661602,0.929755672,606,766,635327,0.790575916,16
NSGAII,org.apache.commons.math3.linear.RectangularCholeskyDecomposition,BRANCH;BZU_TIME;BZU_LENGTH,5,34,0.452830189,1,33,33,6565,1,10
NSGAII,org.apache.commons.math3.analysis.interpolation.TricubicSplineInterpolatingFunction,BRANCH;BZU_TIME;BZU_LENGTH,24,133,0.162790698,0.9625,73,82,614094,0.8875,34
NSGAII,org.apache.commons.math3.optim.nonlinear.scalar.noderiv.AbstractSimplex,BRANCH;BZU_TIME;BZU_LENGTH,20,96,0.313390313,0.994350282,60,61,611760,0.983050847,12
NSGAII,org.apache.commons.math3.linear.MatrixUtils,BRANCH;BZU_TIME;BZU_LENGTH,54,185,0.220439189,0.970649895,147,161,646601,0.911949686,152
NSGAII,org.apache.commons.math3.dfp.DfpDec,BRANCH;BZU_TIME;BZU_LENGTH,9,11,0,0.685990338,10,140,603156,0.057971014,7
NSGAII,org.apache.commons.math3.distribution.fitting.MultivariateNormalMixtureExpectationMaximization,BRANCH;BZU_TIME;BZU_LENGTH,13,70,0.073943662,0.954545455,59,68,608585,0.863636364,3
NSGAII,org.apache.commons.math3.analysis.FunctionUtils,BRANCH;BZU_TIME;BZU_LENGTH,12,26,0.081481481,0.730360934,32,159,610321,0.191082803,22
NSGAII,org.apache.commons.math3.optim.univariate.BrentOptimizer,BRANCH;BZU_TIME;BZU_LENGTH,3,7,0,0.697777778,9,77,602869,0.093333333,6
NSGAII,com.google.common.cache.CacheBuilderSpec,BRANCH;BZU_TIME;BZU_LENGTH,56,222,0.3657289,0.990543735,139,143,616593,0.971631206,6
NSGAII,com.google.common.util.concurrent.Monitor,BRANCH;BZU_TIME;BZU_LENGTH,13,33,0.010204082,0.701570681,21,193,607176,0.104712042,3
NSGAII,com.google.common.base.Utf8,BRANCH;BZU_TIME;BZU_LENGTH,20,77,0.378737542,0.936507937,53,65,605539,0.80952381,1
NSGAII,org.jdom2.output.SAXOutputter,BRANCH;BZU_TIME;BZU_LENGTH,54,203,0.505154639,0.992592593,90,92,613257,0.977777778,4
NSGAII,org.jdom2.output.XMLOutputter,BRANCH;BZU_TIME;BZU_LENGTH,30,112,0.823529412,0.983870968,60,64,609624,0.935483871,8
NSGAII,org.jdom2.Verifier,BRANCH;BZU_TIME;BZU_LENGTH,86,108,0.517664023,0.954271961,241,279,617979,0.862815884,13
NSGAII,org.joda.time.format.PeriodFormatterBuilder,BRANCH;BZU_TIME;BZU_LENGTH,99,615,0.4169279,0.96488198,519,581,649158,0.892918826,107
NSGAII,org.joda.time.base.BasePeriod,BRANCH;BZU_TIME;BZU_LENGTH,28,92,0.332236842,0.983122363,77,81,614387,0.949367089,12
NSGAII,org.joda.time.chrono.BasicMonthOfYearDateTimeField,BRANCH;BZU_TIME;BZU_LENGTH,22,78,0.568773234,0.989417989,63,65,617026,0.968253968,16
NSGAII,JSci.maths.symbolic.SimpleCharStream,BRANCH;BZU_TIME;BZU_LENGTH,34,91,0.100204499,1,86,86,504958,1,9
NSGAII,JSci.maths.SpecialMath,BRANCH;BZU_TIME;BZU_LENGTH,28,138,0.242846924,0.964285714,175,198,645256,0.882653061,36
NSGAII,JSci.maths.LinearMath,BRANCH;BZU_TIME;BZU_LENGTH,20,112,0.233333333,0.954198473,228,264,656849,0.86259542,68
NSGAII,org.tartarus.snowball.ext.turkishStemmer,BRANCH;BZU_TIME;BZU_LENGTH,31,74,0.17167382,0.880674449,332,516,613257,0.642023346,50
NSGAII,org.tartarus.snowball.ext.italianStemmer,BRANCH;BZU_TIME;BZU_LENGTH,29,74,0.205329154,0.894736842,158,230,608203,0.684210526,40
NSGAII,org.tartarus.snowball.ext.englishStemmer,BRANCH;BZU_TIME;BZU_LENGTH,45,106,0.143312102,0.94137931,241,292,609046,0.824137931,6
NSGAII,gnu.trove.decorator.TDoubleShortMapDecorator,BRANCH;BZU_TIME;BZU_LENGTH,20,89,0.385321101,0.909090909,58,79,605537,0.727272727,6
NSGAII,gnu.trove.decorator.TShortByteMapDecorator,BRANCH;BZU_TIME;BZU_LENGTH,18,83,0.371900826,0.909090909,58,79,605811,0.727272727,8
NSGAII,gnu.trove.impl.hash.TCharHash,BRANCH;BZU_TIME;BZU_LENGTH,14,79,0.334741288,0.983333333,59,62,632397,0.95,76
NSGAII,gnu.trove.impl.hash.TFloatCharHash,BRANCH;BZU_TIME;BZU_LENGTH,15,78,0.219055375,0.888888889,60,89,614735,0.666666667,6
NSGAII,gnu.trove.impl.hash.TFloatDoubleHash,BRANCH;BZU_TIME;BZU_LENGTH,17,88,0.286758733,0.888888889,60,89,619862,0.666666667,9
NSGAII,org.znerd.xmlenc.XMLChecker,BRANCH;BZU_TIME;BZU_LENGTH,20,22,0.045328911,0.77851058,409,1215,609995,0.335531739,6
NSGAII,org.znerd.xmlenc.XMLEncoder,BRANCH;BZU_TIME;BZU_LENGTH,47,151,0.542553191,0.972527473,169,184,607806,0.917582418,4
NSGAII,com.ib.client.ExecutionFilter,BRANCH;BZU_TIME;BZU_LENGTH,10,50,0.571428571,1,22,22,13359,1,1
NSGAII,com.ib.client.OrderState,BRANCH;BZU_TIME;BZU_LENGTH,10,34,0.455555556,1,24,24,5532,1,3
NSGAII,com.ib.client.ComboLeg,BRANCH;BZU_TIME;BZU_LENGTH,6,33,0.570707071,1,23,23,6526,1,2
NSGAII,org.apache.commons.cli.HelpFormatter,BRANCH;BZU_TIME;BZU_LENGTH,36,124,0.223344557,0.979166667,137,146,629001,0.9375,192
NSGAII,org.apache.commons.cli.Option,BRANCH;BZU_TIME;BZU_LENGTH,47,119,0.588932806,1,100,100,13700,1,6
NSGAII,org.apache.commons.collections4.list.TreeList,BRANCH;BZU_TIME;BZU_LENGTH,31,214,0.389845095,0.9847793,211,221,611305,0.9543379,24
NSGAII,org.apache.commons.collections4.sequence.SequencesComparator,BRANCH;BZU_TIME;BZU_LENGTH,4,45,0.245121951,0.988764045,88,91,609471,0.966292135,5
NSGAII,org.apache.commons.lang3.ClassUtils,BRANCH;BZU_TIME;BZU_LENGTH,78,151,0.569823435,0.936090226,217,268,612609,0.808270677,13
NSGAII,org.apache.commons.lang3.ArrayUtils,BRANCH;BZU_TIME;BZU_LENGTH,289,617,0.538473973,0.927199771,915,1165,642184,0.785038693,19
NSGAII,org.apache.commons.lang3.text.StrBuilder,BRANCH;BZU_TIME;BZU_LENGTH,242,723,0.364316797,0.990379174,574,591,698205,0.971137521,49
NSGAII,org.apache.commons.lang3.time.DateUtils,BRANCH;BZU_TIME;BZU_LENGTH,106,274,0.433893353,0.995525727,296,300,676283,0.986577181,16
NSGAII,org.apache.commons.lang3.BooleanUtils,BRANCH;BZU_TIME;BZU_LENGTH,113,185,0.664050235,0.968553459,241,267,613409,0.901886792,10
NSGAII,org.apache.commons.lang3.Conversion,BRANCH;BZU_TIME;BZU_LENGTH,234,452,0.203729282,0.931937173,610,766,630338,0.795811518,10
NSGAII,org.apache.commons.math3.linear.RectangularCholeskyDecomposition,BRANCH;BZU_TIME;BZU_LENGTH,6,24,0.666666667,1,33,33,6246,1,58
NSGAII,org.apache.commons.math3.analysis.interpolation.TricubicSplineInterpolatingFunction,BRANCH;BZU_TIME;BZU_LENGTH,21,107,0.111111111,0.95,70,82,613774,0.85,22
NSGAII,org.apache.commons.math3.optim.nonlinear.scalar.noderiv.AbstractSimplex,BRANCH;BZU_TIME;BZU_LENGTH,17,102,0.270655271,0.994350282,60,61,612158,0.983050847,24
NSGAII,org.apache.commons.math3.linear.MatrixUtils,BRANCH;BZU_TIME;BZU_LENGTH,54,213,0.283783784,0.972746331,148,161,632087,0.918238994,35
NSGAII,org.apache.commons.math3.dfp.DfpDec,BRANCH;BZU_TIME;BZU_LENGTH,8,10,0,0.685990338,10,140,603134,0.057971014,0
NSGAII,org.apache.commons.math3.distribution.fitting.MultivariateNormalMixtureExpectationMaximization,BRANCH;BZU_TIME;BZU_LENGTH,12,43,0.285211268,0.833333333,35,68,608233,0.5,4
NSGAII,org.apache.commons.math3.analysis.FunctionUtils,BRANCH;BZU_TIME;BZU_LENGTH,15,64,0.085185185,0.751592357,42,159,609749,0.25477707,15
NSGAII,org.apache.commons.math3.optim.univariate.BrentOptimizer,BRANCH;BZU_TIME;BZU_LENGTH,3,11,0,0.697777778,9,77,602900,0.093333333,340
NSGAII,org.apache.commons.math3.linear.SchurTransformer,BRANCH;BZU_TIME;BZU_LENGTH,8,232,0.116666667,0.974637681,85,94,1017759,0.923913043,42
NSGAII,com.google.common.math.BigIntegerMath,BRANCH;BZU_TIME;BZU_LENGTH,38,116,0.550790068,0.98245614,128,135,612290,0.947368421,45
NSGAII,com.google.common.cache.CacheBuilderSpec,BRANCH;BZU_TIME;BZU_LENGTH,56,215,0.342710997,0.990543735,136,143,617231,0.95035461,6
NSGAII,com.google.common.util.concurrent.Monitor,BRANCH;BZU_TIME;BZU_LENGTH,14,36,0.010204082,0.701570681,22,193,603790,0.104712042,5
NSGAII,com.google.common.base.Utf8,BRANCH;BZU_TIME;BZU_LENGTH,20,76,0.365448505,0.936507937,53,65,605473,0.80952381,2
NSGAII,org.jdom2.output.SAXOutputter,BRANCH;BZU_TIME;BZU_LENGTH,53,195,0.515463918,0.992592593,90,92,613169,0.977777778,10
NSGAII,org.jdom2.output.XMLOutputter,BRANCH;BZU_TIME;BZU_LENGTH,29,107,0.823529412,0.983870968,61,64,614083,0.951612903,11
NSGAII,org.jdom2.Verifier,BRANCH;BZU_TIME;BZU_LENGTH,69,134,0.452054795,0.949458484,237,279,616003,0.848375451,8
NSGAII,org.joda.time.format.PeriodFormatterBuilder,BRANCH;BZU_TIME;BZU_LENGTH,110,637,0.418808777,0.977547496,542,581,651786,0.932642487,50
NSGAII,org.joda.time.base.BasePeriod,BRANCH;BZU_TIME;BZU_LENGTH,26,102,0.476973684,0.983122363,77,81,614503,0.949367089,6
NSGAII,org.joda.time.chrono.BasicMonthOfYearDateTimeField,BRANCH;BZU_TIME;BZU_LENGTH,22,90,0.713754647,0.994708995,63,65,613476,0.968253968,6
NSGAII,JSci.maths.symbolic.SimpleCharStream,BRANCH;BZU_TIME;BZU_LENGTH,38,125,0.1400818,1,86,86,193733,1,25
NSGAII,JSci.maths.SpecialMath,BRANCH;BZU_TIME;BZU_LENGTH,29,139,0.303648069,0.955782313,172,198,613222,0.867346939,17
NSGAII,org.tartarus.snowball.ext.turkishStemmer,BRANCH;BZU_TIME;BZU_LENGTH,31,75,0.168608216,0.878728923,329,516,614011,0.63618677,81
NSGAII,org.tartarus.snowball.ext.italianStemmer,BRANCH;BZU_TIME;BZU_LENGTH,27,67,0.21630094,0.893274854,157,230,607684,0.679824561,15
NSGAII,org.tartarus.snowball.ext.englishStemmer,BRANCH;BZU_TIME;BZU_LENGTH,43,116,0.146496815,0.937931034,237,292,609571,0.810344828,16
NSGAII,gnu.trove.decorator.TDoubleShortMapDecorator,BRANCH;BZU_TIME;BZU_LENGTH,21,94,0.302752294,0.913419913,59,79,605775,0.74025974,6
NSGAII,gnu.trove.decorator.TShortByteMapDecorator,BRANCH;BZU_TIME;BZU_LENGTH,21,85,0.429752066,0.909090909,58,79,605051,0.727272727,8
NSGAII,gnu.trove.impl.hash.TCharHash,BRANCH;BZU_TIME;BZU_LENGTH,11,66,0.327349525,0.983333333,59,62,613816,0.95,52
NSGAII,gnu.trove.impl.hash.TFloatCharHash,BRANCH;BZU_TIME;BZU_LENGTH,14,90,0.267100977,0.888888889,60,89,618383,0.666666667,11
NSGAII,gnu.trove.impl.hash.TFloatDoubleHash,BRANCH;BZU_TIME;BZU_LENGTH,15,66,0.230706742,0.888888889,60,89,615888,0.666666667,5
NSGAII,org.znerd.xmlenc.XMLChecker,BRANCH;BZU_TIME;BZU_LENGTH,18,21,0.063018242,0.77493817,396,1215,607834,0.324814509,2
NSGAII,org.znerd.xmlenc.XMLEncoder,BRANCH;BZU_TIME;BZU_LENGTH,47,147,0.563829787,0.976190476,171,184,608742,0.928571429,1
NSGAII,com.ib.client.ExecutionFilter,BRANCH;BZU_TIME;BZU_LENGTH,10,35,0.491428571,1,22,22,7604,1,4
NSGAII,com.ib.client.OrderState,BRANCH;BZU_TIME;BZU_LENGTH,10,35,0.266666667,1,24,24,4929,1,2
NSGAII,com.ib.client.ComboLeg,BRANCH;BZU_TIME;BZU_LENGTH,9,29,0.52020202,1,22,23,4463,1,3
NSGAII,org.apache.commons.cli.HelpFormatter,BRANCH;BZU_TIME;BZU_LENGTH,32,103,0.187429854,0.974537037,135,146,696049,0.923611111,100
NSGAII,org.apache.commons.cli.Option,BRANCH;BZU_TIME;BZU_LENGTH,48,123,0.711462451,1,100,100,54766,1,4
NSGAII,org.apache.commons.collections4.list.TreeList,BRANCH;BZU_TIME;BZU_LENGTH,28,181,0.383820998,0.9847793,211,221,610990,0.9543379,23
NSGAII,org.apache.commons.collections4.sequence.SequencesComparator,BRANCH;BZU_TIME;BZU_LENGTH,5,45,0.285365854,0.988764045,88,91,614210,0.966292135,4
NSGAII,org.apache.commons.lang3.ClassUtils,BRANCH;BZU_TIME;BZU_LENGTH,80,165,0.568218299,0.937343358,218,268,613384,0.812030075,8
NSGAII,org.apache.commons.lang3.ArrayUtils,BRANCH;BZU_TIME;BZU_LENGTH,323,678,0.552699644,0.940670679,961,1165,644971,0.824591574,16
NSGAII,org.apache.commons.lang3.text.StrBuilder,BRANCH;BZU_TIME;BZU_LENGTH,241,686,0.32845953,0.992642898,570,591,708241,0.96434635,102
NSGAII,org.apache.commons.lang3.time.DateUtils,BRANCH;BZU_TIME;BZU_LENGTH,109,260,0.471146822,0.994407159,295,300,664884,0.983221477,19
NSGAII,org.apache.commons.lang3.BooleanUtils,BRANCH;BZU_TIME;BZU_LENGTH,115,191,0.668759812,0.969811321,243,267,613033,0.909433962,7
NSGAII,org.apache.commons.lang3.Conversion,BRANCH;BZU_TIME;BZU_LENGTH,238,438,0.279350829,0.938917976,626,766,638909,0.816753927,18
NSGAII,org.apache.commons.math3.linear.RectangularCholeskyDecomposition,BRANCH;BZU_TIME;BZU_LENGTH,6,29,0.748427673,1,33,33,6302,1,4
NSGAII,org.apache.commons.math3.analysis.interpolation.TricubicSplineInterpolatingFunction,BRANCH;BZU_TIME;BZU_LENGTH,31,193,0.118863049,0.991666667,80,82,616722,0.975,69
NSGAII,org.apache.commons.math3.optim.nonlinear.scalar.noderiv.AbstractSimplex,BRANCH;BZU_TIME;BZU_LENGTH,17,115,0.299145299,0.994350282,60,61,610247,0.983050847,12
NSGAII,org.apache.commons.math3.linear.MatrixUtils,BRANCH;BZU_TIME;BZU_LENGTH,55,203,0.240709459,0.962264151,143,161,634589,0.886792453,98
NSGAII,org.apache.commons.math3.dfp.DfpDec,BRANCH;BZU_TIME;BZU_LENGTH,8,10,0,0.685990338,10,140,603039,0.057971014,6
NSGAII,org.apache.commons.math3.distribution.fitting.MultivariateNormalMixtureExpectationMaximization,BRANCH;BZU_TIME;BZU_LENGTH,12,43,0.288732394,0.833333333,35,68,607874,0.5,5
NSGAII,org.apache.commons.math3.analysis.FunctionUtils,BRANCH;BZU_TIME;BZU_LENGTH,13,27,0.081481481,0.732484076,33,159,607920,0.197452229,9
NSGAII,org.apache.commons.math3.optim.univariate.BrentOptimizer,BRANCH;BZU_TIME;BZU_LENGTH,3,31,0,0.697777778,9,77,602680,0.093333333,1
NSGAII,org.apache.commons.math3.linear.SchurTransformer,BRANCH;BZU_TIME;BZU_LENGTH,6,37,0.157142857,0.974637681,87,94,611809,0.923913043,123
NSGAII,com.google.common.math.BigIntegerMath,BRANCH;BZU_TIME;BZU_LENGTH,34,105,0.574492099,0.979949875,127,135,618291,0.939849624,45
NSGAII,com.google.common.cache.CacheBuilderSpec,BRANCH;BZU_TIME;BZU_LENGTH,55,228,0.329923274,0.992907801,140,143,616834,0.978723404,9
NSGAII,com.google.common.util.concurrent.Monitor,BRANCH;BZU_TIME;BZU_LENGTH,9,48,0.010204082,0.701570681,22,193,607636,0.104712042,4
NSGAII,com.google.common.base.Utf8,BRANCH;BZU_TIME;BZU_LENGTH,18,73,0.340531561,0.936507937,53,65,605074,0.80952381,1
NSGAII,org.jdom2.output.SAXOutputter,BRANCH;BZU_TIME;BZU_LENGTH,52,173,0.484536082,0.992592593,90,92,613287,0.977777778,10
NSGAII,org.jdom2.output.XMLOutputter,BRANCH;BZU_TIME;BZU_LENGTH,30,104,0.823529412,0.983870968,61,64,609961,0.951612903,5
NSGAII,org.jdom2.Verifier,BRANCH;BZU_TIME;BZU_LENGTH,83,134,0.488824802,0.935018051,225,279,618082,0.805054152,19
NSGAII,org.joda.time.format.PeriodFormatterBuilder,BRANCH;BZU_TIME;BZU_LENGTH,116,758,0.345454545,0.966033391,520,581,669822,0.894645941,240
NSGAII,org.joda.time.base.BasePeriod,BRANCH;BZU_TIME;BZU_LENGTH,27,84,0.348684211,0.987341772,78,81,614292,0.962025316,7
NSGAII,org.joda.time.chrono.BasicMonthOfYearDateTimeField,BRANCH;BZU_TIME;BZU_LENGTH,24,86,0.695167286,0.994708995,64,65,617498,0.984126984,8
NSGAII,JSci.maths.symbolic.SimpleCharStream,BRANCH;BZU_TIME;BZU_LENGTH,37,121,0.122699387,0.996031746,85,86,616513,0.988095238,48
NSGAII,JSci.maths.SpecialMath,BRANCH;BZU_TIME;BZU_LENGTH,27,124,0.242131617,0.955782313,172,198,616455,0.867346939,7
NSGAII,JSci.maths.LinearMath,BRANCH;BZU_TIME;BZU_LENGTH,18,85,0.193103448,0.96692112,238,264,618692,0.900763359,50
NSGAII,org.tartarus.snowball.ext.turkishStemmer,BRANCH;BZU_TIME;BZU_LENGTH,28,74,0.167995095,0.872243839,319,516,613129,0.616731518,55
NSGAII,org.tartarus.snowball.ext.italianStemmer,BRANCH;BZU_TIME;BZU_LENGTH,24,60,0.200626959,0.883040936,150,230,607651,0.649122807,17
NSGAII,org.tartarus.snowball.ext.englishStemmer,BRANCH;BZU_TIME;BZU_LENGTH,40,99,0.134819533,0.937931034,238,292,608679,0.813793103,21
NSGAII,gnu.trove.decorator.TDoubleShortMapDecorator,BRANCH;BZU_TIME;BZU_LENGTH,21,100,0.339449541,0.913419913,59,79,605313,0.74025974,5
NSGAII,gnu.trove.decorator.TShortByteMapDecorator,BRANCH;BZU_TIME;BZU_LENGTH,21,88,0.355371901,0.913419913,59,79,605111,0.74025974,10
NSGAII,gnu.trove.impl.hash.TCharHash,BRANCH;BZU_TIME;BZU_LENGTH,12,62,0.322069694,0.983333333,59,62,615983,0.95,5
NSGAII,gnu.trove.impl.hash.TFloatCharHash,BRANCH;BZU_TIME;BZU_LENGTH,15,80,0.262214984,0.888888889,60,89,612797,0.666666667,10
NSGAII,gnu.trove.impl.hash.TFloatDoubleHash,BRANCH;BZU_TIME;BZU_LENGTH,18,90,0.283509342,0.888888889,60,89,618432,0.666666667,5
NSGAII,org.znerd.xmlenc.XMLChecker,BRANCH;BZU_TIME;BZU_LENGTH,23,25,0.137092316,0.780159384,415,1215,610487,0.340478153,6
NSGAII,org.znerd.xmlenc.XMLEncoder,BRANCH;BZU_TIME;BZU_LENGTH,50,155,0.576832151,0.97985348,173,184,607871,0.93956044,3
NSGAII,com.ib.client.ExecutionFilter,BRANCH;BZU_TIME;BZU_LENGTH,9,43,0.365714286,1,22,22,7527,1,1
NSGAII,com.ib.client.OrderState,BRANCH;BZU_TIME;BZU_LENGTH,10,33,0.455555556,1,24,24,5004,1,2
